CODIGO;DENOMINACION;GRUPO_CODIGO;GRUPO_NOMBRE;SECCION_CODIGO;SECCION_NOMBRE;SUBSECCION_CODIGO;SUBSECCION_NOMBRE;SITUACION
49436;Creación diferida de sitio de salida desde un segmento subcutaneo embebido de una cánula o catéter intraperitoneal;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49440;Inserción de tubo de gastrostomía, percutáneo, bajo guía fluoroscópica incluyendo la inyección de contraste (s), documentación de la imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49441;Inserción de tubo de duodenostomia o tubo de yeyunostomía, percutánea, bajo guía fluoroscópica incluyendo la inyección de contraste(s), documentación de la imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49442;Inserción de tubo de cecostomia u otro tubo colónico, percutánea, bajo guía fluoroscópica incluyendo la inyección de contraste(s), documentación de la imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49446;Conversion de tubo de gastrostomia a tubo de gastroyeyunostomia, percutánea, bajo guía fluoroscópica incluyendo la inyección de contraste(s), documentación de imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49446.01;Colocación percutánea de tubo de gastrostomía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49450;Remplazo de tubo de gastrostomia o cecostomia (u otro tubo colonico), percutánea, bajo guía fluoroscópica incluyendo la inyección de contraste(s), documentación de imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49451;Remplazo de tubo de duodenostomia o yeyunostomia, percutánea, bajo guía fluoroscópica incluyendo la inyección de contraste(s), documentación de imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49452;Remplazo de tubo de gastroyeyunostomia, percutánea, bajo guía fluoroscópica incluyendo la inyección de contraste(s), documentación de imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49460;Retiro mecánico de material obstructivo de tubo de gastrostomía, duodenostomia, yeyunostomía, gastroyeyunostomy o cecostomy (o de otro tipo de tubo colónico), cualquier método, bajo guía fluoroscópica incluyendo la inyección de contraste (s), si se realizara, documentación de imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49465;Inyección(es) de contraste (s) para la evaluación radiológica de tubos existentes de gastrostomía, duodenostomia, yeyunostomía, gastro-yeyunostomía, o cecostomy (o de otro tipo de tubo colonico), desde un abordaje percutáneo, documentación de imagen e informe;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49491;"Reparación, hernia inguinal inicial, lactantes prematuros (menos de 37 semanas de gestación al nacer), realizado desde el nacimiento hasta 50 semanas de edad postnatal, con o sin hidrocelectomia; reducible";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
67120;Remoción de material implantado extra ocular en el segmento posterior;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67121;Remoción de material implantado intraocular en el segmento posterior;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67141;Profilaxis de desprendimiento de retina (p. ej. ruptura retiniana, degeneración reticular) usando crioterapia o diatermia, sin drenaje, en una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67145;Profilaxis de desprendimiento de retina (p. ej. ruptura retiniana, degeneración reticular) usando fotocoagulación (láser o arco de xenón), sin drenaje, en una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67208;Destrucción de lesión locálizada de la retina (p. ej. Edema macular, tumores) con crioterapia o diatermia, una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67210;Destrucción de lesión locálizada de la retina (p. ej. Edema macular, tumores) con fotocoagulación, en una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67218;Destrucción de lesión locálizada de la retina (p. ej. Edema macular, tumores) radiación desde fuente implantada (incluye remoción de elemento radiactivo), una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67220;Destrucción de lesión locálizada de coroides (p. ej. Neovascularización coroidal) mediante fotocoagulación (p. ej. Láser), una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67221;Destrucción de lesión locálizada de coroides (p. ej. Neovascularización coroidal) mediante terapia fotodinámica (incluye infusión intravenosa);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67225;Destrucción de lesión locálizada de coroides (p. ej. Neovascularización coroidal) mediante terapia fotodinámica en un segundo ojo en una misma sesión (registrar por separado adicionalmente al código del procedimiento en el primer ojo);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67227;Destrucción de retinopatía extensa o progresiva (p. ej. Retinopatía diabética) mediante crioterapia, o láser, en una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67228;Tratamiento de retinopatía extensa o progresiva (p. ej. Retinopatía diabética) mediante fotocoagulación, en una o más sesiones;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67229;"Destrucción de retinopatía extensa o progresiva, 1 o más sesiones; niño pretérmino (menos de 37 semanas de edad gestacional al nacimiento), realizado desde el nacimiento hasta el año (p. ej. Retinopatía de la prematurez), fotocoagulación o crioterapia";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67250;"Refuerzo de esclerótica (procedimiento separado); sin injerto";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67255;"Reforzamiento de esclerótica (procedimiento separado); con injerto";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67291;Neurotomía óptica radial;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67292;Pelamiento de membrana limitante interna;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67293;Remoción de parásitos o quistes intraoculares;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67299;Procedimiento que no aparece en la lista, segmento posterior;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67311;"Cirugía para estrabismo, procedimiento de recesión o resección; un músculo horizontal";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67312;"Cirugía para estrabismo, procedimiento de recesión o resección; dos músculos horizontales";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67314;"Cirugía para estrabismo, procedimiento de recesión o resección; un músculo vertical (excluyendo el oblícuo superior) y oblicuo inferior)";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67316;"Cirugía para estrabismo, procedimiento de recesión o resección; dos o más músculos verticales (excluyendo el oblícuo superior) y oblicuo inferior)";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67318;Cirugía para estrabismo, cualquier procedimiento, músculo oblícuo superior y oblicuo inferior;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
67320;Procedimiento de transposición (p. ej. para músculo extra ocular parético), cualquier extra ocular (especifique) (anotar separadamente además del código para el procedimiento primario);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.15;Subsección Ojos y Anexos Oculares;ACTIVO
D7290;Reposicionamiento quirúrgico de los dientes;1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.18;Subsección Cirugía Oral;ACTIVO
D7291;Fibrotomía transeptal/supracrestal por informe;1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.18;Subsección Cirugía Oral;ACTIVO
D7310;Alveoloplastía con extracciones de 4 a más dientes o espacios interdentales por cuadrante;1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.18;Subsección Cirugía Oral;ACTIVO
D7311;Alveoloplastía con extracciones de 1 a 3 dientes o espacios interdentales por cuadrante;1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.18;Subsección Cirugía Oral;ACTIVO
D7320;Alveoloplastía sin extracciones de 4 o más dientes o espacios interdentales por cuadrante;1;Servicios médicos y estomatológicos;1.3;Sección Odontología;1.3.18;Subsección Cirugía Oral;ACTIVO
49406;"Drenaje y colección de fluido mediante catéter con orientación por imágenes (p. ej. Absceso, hematoma, seroma, linfocele, quiste); peritoneal o retroperitoneal, percutáneo";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49407;"Drenaje y colección de fluido mediante catéter con orientación por imágenes (p. ej. Absceso, hematoma, seroma, linfocele, quiste); peritoneal o retroperitoneal, por vía transvaginal o transrectal";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49411;Colocación de dispositivo(s) intersticial(es) para la orientación de la terapia de radiación (marcadores de rastreo, dosímetro), percutáneo, intra-abdominal, intrapélvico (excepto próstata), y/o retroperitoneo, único o múltiple;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49412;Colocación de dispositivo(s) intersticial(es) para la orientación de la terapia de radiación (marcadores de rastreo, dosímetro), abierto, intra-abdominal, intrapélvico y/o retroperitoneo, incluyendo guía de imágenes, cuando se realice, única o múltiple (registrar separadamente además del código del procedimiento primario);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
49418;Inserción de catéter intraperitoneal tunelizado (p. ej. Diálisis, quimioterapia de instilación intraperitoneal, manejo de la ascitis), procedimiento completo, incluyendo guía de imágenes, colocación de catéter, inyección de contraste cuando se realice, y supervisión e interpretación radiológica, percutánea;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.7;Subsección Sistema Digestivo;ACTIVO
55540;Escición de varicocele o ligadura de venas espermáticas debido a varicocele, con reparación de hernia;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55550;Ligadura de venas espermáticas debido a varicocele mediante laparoscopía;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55559;Procedimiento laparoscopico en cordon espermático no listado;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55600;Vesiculotomía simple;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55605;Vesiculotomía complicada;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55650;Vesiculectomía, cualquier abordaje;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55680;Escisión de quiste de conducto muleriano;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55700;"Biopsia de próstata; con aguja o en sacabocado; una sola o varias, cualquier abordaje";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55705;"Biopsia de próstata; Incisional, cualquier aproximación";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55706;Biopsias de próstata, por aguja, muestreo transperineal de saturación guiado por plantilla estereotáctica, incluyendo la guía de imágenes;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55720;"Prostatotomía, drenaje externo de absceso prostático, por cualquier aproximación; simple";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55725;"Prostatotomía, drenaje externo de absceso prostático, por cualquier aproximación; complicado";1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55801;Prostatectomía, perineal, subtotal (incluyendo control de sangrado postoperatorio, vasectomía, meatotomía, calibración uretral y/o dilatación, y meatotomía interna);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55810;Prostatectomía, perineal radical;1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
55812;Prostatectomía, perineal radical, con biopsia(s) de nódulos linfáticos (linfadenectomía pélvica limitada);1;Servicios médicos y estomatológicos;1.2;Sección Cirugía;1.2.9;Subsección Sistema Genital Masculino;ACTIVO
